id,label,freq,threshold,tp,fn,fp,precision,recall,f1
17,sponge,0.07,0.39,3,123,57,0.05,0.023809523809523808,0.03225806451612903
17,sponge,0.07,0.4,2,124,57,0.03389830508474576,0.015873015873015872,0.021621621621621623
17,sponge,0.07,0.41,2,124,52,0.037037037037037035,0.015873015873015872,0.022222222222222223
17,sponge,0.07,0.42,2,124,48,0.04,0.015873015873015872,0.022727272727272728
17,sponge,0.07,0.43,2,124,47,0.04081632653061224,0.015873015873015872,0.022857142857142857
17,sponge,0.07,0.44,2,124,45,0.0425531914893617,0.015873015873015872,0.023121387283236993
17,sponge,0.07,0.45,2,124,43,0.044444444444444446,0.015873015873015872,0.023391812865497075
17,sponge,0.07,0.46,2,124,42,0.045454545454545456,0.015873015873015872,0.023529411764705882
17,sponge,0.07,0.47,2,124,40,0.047619047619047616,0.015873015873015872,0.023809523809523808
17,sponge,0.07,0.48,2,124,37,0.05128205128205128,0.015873015873015872,0.024242424242424242
17,sponge,0.07,0.49,2,124,36,0.05263157894736842,0.015873015873015872,0.024390243902439025
17,sponge,0.07,0.5,2,124,34,0.05555555555555555,0.015873015873015872,0.024691358024691357
17,sponge,0.07,0.51,2,124,32,0.058823529411764705,0.015873015873015872,0.025
17,sponge,0.07,0.52,2,124,31,0.06060606060606061,0.015873015873015872,0.025157232704402517
17,sponge,0.07,0.53,2,124,30,0.0625,0.015873015873015872,0.02531645569620253
17,sponge,0.07,0.54,2,124,29,0.06451612903225806,0.015873015873015872,0.025477707006369428
17,sponge,0.07,0.55,2,124,27,0.06896551724137931,0.015873015873015872,0.025806451612903226
17,sponge,0.07,0.56,2,124,26,0.07142857142857142,0.015873015873015872,0.025974025974025976
17,sponge,0.07,0.57,2,124,25,0.07407407407407407,0.015873015873015872,0.026143790849673203
17,sponge,0.07,0.58,2,124,25,0.07407407407407407,0.015873015873015872,0.026143790849673203
17,sponge,0.07,0.59,2,124,23,0.08,0.015873015873015872,0.026490066225165563
17,sponge,0.07,0.6,2,124,23,0.08,0.015873015873015872,0.026490066225165563
17,sponge,0.07,0.61,2,124,23,0.08,0.015873015873015872,0.026490066225165563
17,sponge,0.07,0.62,2,124,23,0.08,0.015873015873015872,0.026490066225165563
17,sponge,0.07,0.63,2,124,21,0.08695652173913043,0.015873015873015872,0.026845637583892617
17,sponge,0.07,0.64,2,124,20,0.09090909090909091,0.015873015873015872,0.02702702702702703
17,sponge,0.07,0.65,2,124,19,0.09523809523809523,0.015873015873015872,0.027210884353741496
17,sponge,0.07,0.66,2,124,18,0.1,0.015873015873015872,0.0273972602739726
17,sponge,0.07,0.67,2,124,17,0.10526315789473684,0.015873015873015872,0.027586206896551724
17,sponge,0.07,0.68,2,124,16,0.1111111111111111,0.015873015873015872,0.027777777777777776
17,sponge,0.07,0.69,2,124,16,0.1111111111111111,0.015873015873015872,0.027777777777777776
17,sponge,0.07,0.7,2,124,15,0.11764705882352941,0.015873015873015872,0.027972027972027972
17,sponge,0.07,0.71,1,125,14,0.06666666666666667,0.007936507936507936,0.014184397163120567
17,sponge,0.07,0.72,1,125,13,0.07142857142857142,0.007936507936507936,0.014285714285714285
17,sponge,0.07,0.73,1,125,12,0.07692307692307693,0.007936507936507936,0.014388489208633094
17,sponge,0.07,0.74,1,125,10,0.09090909090909091,0.007936507936507936,0.014598540145985401
17,sponge,0.07,0.75,1,125,9,0.1,0.007936507936507936,0.014705882352941176
17,sponge,0.07,0.76,1,125,9,0.1,0.007936507936507936,0.014705882352941176
17,sponge,0.07,0.77,1,125,9,0.1,0.007936507936507936,0.014705882352941176
17,sponge,0.07,0.78,1,125,8,0.1111111111111111,0.007936507936507936,0.014814814814814815
17,sponge,0.07,0.79,1,125,8,0.1111111111111111,0.007936507936507936,0.014814814814814815
17,sponge,0.07,0.8,1,125,7,0.125,0.007936507936507936,0.014925373134328358
17,sponge,0.07,0.81,1,125,6,0.14285714285714285,0.007936507936507936,0.015037593984962405
17,sponge,0.07,0.82,1,125,4,0.2,0.007936507936507936,0.015267175572519083
17,sponge,0.07,0.83,1,125,4,0.2,0.007936507936507936,0.015267175572519083
17,sponge,0.07,0.84,1,125,4,0.2,0.007936507936507936,0.015267175572519083
17,sponge,0.07,0.85,1,125,3,0.25,0.007936507936507936,0.015384615384615385
17,sponge,0.07,0.86,1,125,2,0.3333333333333333,0.007936507936507936,0.015503875968992248
